id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
54073344,(2020 UD),0.060891262,0.136157002,12551.05569,28826058.21,Earth,FALSE,23.2,FALSE,2020
54073345,(2020 UE),0.020727884,0.046348958,52681.36999,272486.5662,Earth,FALSE,25.54,FALSE,2020
54073346,(2020 UF),0.033462237,0.074823838,30056.29541,8939004.688,Earth,FALSE,24.5,FALSE,2020
54073347,(2020 UG),0.012149404,0.027166893,25695.76706,2242820.948,Earth,FALSE,26.7,FALSE,2020
54073348,(2020 UH),0.033462237,0.074823838,45551.4104,7221420.634,Earth,FALSE,24.5,FALSE,2020
54073349,(2020 UJ),0.038419789,0.08590926,46422.60409,9336010.552,Earth,FALSE,24.2,FALSE,2020
54073350,(2020 TP7),0.278326768,0.622357573,117374.8382,30692565.64,Earth,FALSE,19.9,FALSE,2020
54073351,(2020 TQ7),0.101054342,0.225964377,21145.40089,21409378.77,Earth,FALSE,22.1,FALSE,2020
54073352,(2020 UK),0.011602591,0.025944182,21425.21638,6258280.854,Earth,FALSE,26.8,FALSE,2020
54073353,(2020 UL),0.009966782,0.022286403,44195.87457,1312451.599,Earth,FALSE,27.13,FALSE,2020
54073354,(2020 TR7),0.066765941,0.149293183,43662.62467,32885175.28,Earth,FALSE,23,FALSE,2020
54073355,(2020 UM),0.047266667,0.10569148,60222.25277,34840749.32,Earth,FALSE,23.75,FALSE,2020
54073357,(2020 UN),0.015295194,0.034201093,23150.17992,10241773.83,Earth,FALSE,26.2,FALSE,2020
54073358,(2020 TT7),0.093444765,0.208948847,12927.27955,27857530.24,Earth,FALSE,22.27,FALSE,2020
54073359,(2020 UO),0.040230458,0.089958039,16309.22003,28404680.62,Earth,FALSE,24.1,FALSE,2020
54073360,(2020 UP),0.042126461,0.094197631,25644.70802,12860869.28,Earth,FALSE,24,FALSE,2020
54073361,(2020 UQ),0.011080388,0.024776501,56609.58027,1964088.985,Earth,FALSE,26.9,FALSE,2020
54073362,(2020 UR),0.006991252,0.015632915,45296.32531,1354669.165,Earth,FALSE,27.9,FALSE,2020
54073363,(2020 US),0.009650615,0.021579431,48998.37155,825362.6998,Earth,FALSE,27.2,FALSE,2020
54073365,(2020 UT),0.009089814,0.020325441,25159.91571,7547339.056,Earth,FALSE,27.33,FALSE,2020
54073366,(2020 TV7),0.011982708,0.02679415,46177.75436,1739479.063,Earth,FALSE,26.73,FALSE,2020
54073367,(2020 UU),0.004597852,0.010281109,31587.17439,930321.3882,Earth,FALSE,28.81,FALSE,2020
54073368,(2020 UV),0.008801465,0.019680675,30028.4482,483661.1186,Earth,FALSE,27.4,FALSE,2020
54073369,(2020 UW),0.009216266,0.020608196,31638.02261,3967528.927,Earth,FALSE,27.3,FALSE,2020
54073370,(2020 UX),0.001572371,0.003515928,31088.91797,189629.9309,Earth,FALSE,31.14,FALSE,2020
54073371,(2020 UY),0.004212646,0.009419763,25165.30371,351053.0039,Earth,FALSE,29,FALSE,2020
54075296,(2020 TA8),0.040230458,0.089958039,60637.54252,9622651.32,Earth,FALSE,24.1,FALSE,2020
54075297,(2020 UZ),0.101054342,0.225964377,77030.0578,36874837.43,Earth,FALSE,22.1,FALSE,2020
54075298,(2020 QM13),0.160160338,0.358129403,38468.08941,64994614.4,Earth,FALSE,21.1,FALSE,2020
54075299,(2020 UA1),0.036690614,0.082042707,78764.77872,2244795.925,Earth,FALSE,24.3,FALSE,2020
54075300,(2020 UB1),0.031956189,0.07145621,30088.5569,3424673.847,Earth,FALSE,24.6,FALSE,2020
54075301,(2020 UC1),0.030517923,0.068240151,55430.52443,8422848.114,Earth,FALSE,24.7,FALSE,2020
54075302,(2020 UD1),0.023150212,0.051765448,41584.41067,4245816.914,Earth,FALSE,25.3,FALSE,2020
54075303,(2020 UE1),0.019255508,0.043056624,32141.58122,4275672.221,Earth,FALSE,25.7,FALSE,2020
54075304,(2020 TD8),0.011080388,0.024776501,27276.78109,620012.3814,Earth,FALSE,26.9,FALSE,2020
54075305,(2020 UF1),0.073207399,0.163696721,33828.12148,37006064.48,Earth,FALSE,22.8,FALSE,2020
54075306,(2020 UG1),0.022108281,0.049435619,25065.0022,13864189.05,Earth,FALSE,25.4,FALSE,2020
54075307,(2020 TG8),0.040790119,0.09120948,19025.44439,33613656.35,Earth,FALSE,24.07,FALSE,2020
54075308,(2020 TH8),0.223128464,0.498930414,72814.1267,33940143.14,Earth,FALSE,20.38,FALSE,2020
54075309,(2020 UK1),0.021113245,0.04721065,32220.42436,5164656.396,Earth,FALSE,25.5,FALSE,2020
54075310,(2020 UL1),0.244655496,0.547066321,84216.26668,37324072.9,Earth,FALSE,20.18,FALSE,2020
54075311,(2020 UM1),0.018388867,0.041118757,54488.75711,4105708.949,Earth,FALSE,25.8,FALSE,2020
54075312,(2020 UN1),0.022108281,0.049435619,36209.08493,1584181.185,Earth,FALSE,25.4,FALSE,2020
54075313,(2020 UO1),0.092162655,0.206081961,96460.54856,38950295.2,Earth,FALSE,22.3,FALSE,2020
54075314,(2020 TJ8),0.030517923,0.068240151,16416.90203,6425067.669,Earth,FALSE,24.7,FALSE,2020
54075315,(2020 UP1),0.020162992,0.045085821,62127.92974,6320070.459,Earth,FALSE,25.6,FALSE,2020
54075316,(2020 UQ1),0.073207399,0.163696721,85731.38465,10948357.78,Earth,FALSE,22.8,FALSE,2020
54075317,(2020 UR1),0.020162992,0.045085821,26187.42944,4645064.472,Earth,FALSE,25.6,FALSE,2020
54075318,(2020 US1),0.025500869,0.057021676,14090.85255,10868889.9,Earth,FALSE,25.09,FALSE,2020
54075319,(2020 TL8),0.139493823,0.311917671,57073.1869,34646685.1,Earth,FALSE,21.4,FALSE,2020
54075320,(2020 UT1),0.038419789,0.08590926,25397.41524,21250629.76,Earth,FALSE,24.2,FALSE,2020
54075321,(2020 UU1),0.005303407,0.011858779,46399.83652,410575.4083,Earth,FALSE,28.5,FALSE,2020
54075322,(2020 UV1),0.2658,0.594346868,97693.13158,24541240.31,Earth,FALSE,20,FALSE,2020
54075323,(2020 TN8),0.201629919,0.450858206,88447.35424,32985066.41,Earth,FALSE,20.6,FALSE,2020
54075541,(2020 TO8),0.020162992,0.045085821,32074.16895,5651688.987,Earth,FALSE,25.6,FALSE,2020
54075542,(2020 UW1),0.042126461,0.094197631,46187.61345,7707972.327,Earth,FALSE,24,FALSE,2020
54075543,(2020 UB2),0.080270317,0.179489885,42670.47551,37700706.75,Earth,FALSE,22.6,FALSE,2020
54075544,(2020 UX1),0.016770846,0.037500752,27064.27206,9621454.448,Earth,FALSE,26,FALSE,2020
54075545,(2020 UY1),0.016770846,0.037500752,31499.34879,6135702.304,Earth,FALSE,26,FALSE,2020
54075546,(2020 UZ1),0.08405334,0.187948982,82522.60363,36588589.66,Earth,FALSE,22.5,FALSE,2020
54075547,(2020 UA2),0.008027032,0.017948989,26679.17834,2314906.791,Earth,FALSE,27.6,FALSE,2020
54075548,(2006 SK450),0.305179233,0.682401509,17540.00706,66419697.87,Earth,FALSE,19.7,FALSE,2006
54075549,(2020 UD2),0.027832677,0.062235757,35031.43548,3581134.025,Earth,FALSE,24.9,FALSE,2020
54075550,(2020 UF2),0.116025908,0.259441818,48839.55543,21694174.68,Earth,FALSE,21.8,TRUE,2020
54075551,(2020 UE2),0.012721988,0.02844723,20982.31313,1700303.241,Earth,FALSE,26.6,FALSE,2020
54075575,(2020 UG2),0.12839703,0.287104486,13950.53188,49821782.09,Earth,FALSE,21.58,FALSE,2020
54075576,(2020 UH2),0.055533491,0.124176661,19458.39514,26356388.5,Earth,FALSE,23.4,FALSE,2020
54075577,(2020 TR8),0.017561232,0.039268108,95534.45249,2567602.667,Earth,FALSE,25.9,FALSE,2020
54075578,(2020 UJ2),0.045139316,0.10093458,29613.89892,21840457.57,Earth,FALSE,23.85,FALSE,2020
54075579,(2020 UK2),0.010828168,0.024212519,28947.61265,1459956.61,Earth,FALSE,26.95,FALSE,2020
54075580,(2020 UL2),0.004619075,0.010328565,26882.75459,409421.904,Earth,FALSE,28.8,FALSE,2020
54075581,(2020 UM2),0.010105434,0.022596438,10238.02468,5713025.864,Earth,FALSE,27.1,FALSE,2020
54075583,(2020 UN2),0.08405334,0.187948982,21018.8639,29742705.83,Earth,FALSE,22.5,FALSE,2020
54075584,(2020 TW8),0.009216266,0.020608196,6568.192218,9724156.138,Earth,FALSE,27.3,FALSE,2020
54075585,(2020 UO2),0.116025908,0.259441818,28197.15001,41846915.04,Earth,FALSE,21.8,FALSE,2020
54075586,(2020 UQ2),0.110803882,0.247765013,105066.6378,16120881.13,Earth,FALSE,21.9,FALSE,2020
54075587,(2020 UR2),0.021113245,0.04721065,17108.92849,5344961.114,Earth,FALSE,25.5,FALSE,2020
54075588,(2020 US2),0.048367649,0.108153351,23881.82553,15590460.29,Earth,FALSE,23.7,FALSE,2020
54075589,(2020 UT2),0.018388867,0.041118757,36312.85459,4021212.168,Earth,FALSE,25.8,FALSE,2020
54075590,(2020 UU2),0.036020935,0.080545258,45527.90203,8834860.216,Earth,FALSE,24.34,FALSE,2020
54075591,(2020 UV2),0.02658,0.059434687,23585.19959,10832829.44,Earth,FALSE,25,FALSE,2020
54075592,(2020 UW2),0.02658,0.059434687,22296.65667,5592953.453,Earth,FALSE,25,FALSE,2020
54075593,(2020 UX2),0.055533491,0.124176661,35417.34643,14628838.14,Earth,FALSE,23.4,FALSE,2020
54075594,(2020 UY2),0.009650615,0.021579431,45640.23151,1960194.474,Earth,FALSE,27.2,FALSE,2020
54075595,(2020 UZ2),0.010105434,0.022596438,35885.88926,1937437.018,Earth,FALSE,27.1,FALSE,2020
54075596,(2020 UA3),0.012149404,0.027166893,23458.34933,1893560.351,Earth,FALSE,26.7,FALSE,2020
54075978,(2020 UF3),0.005604734,0.012532565,79219.76552,43208.71183,Earth,FALSE,28.38,FALSE,2020
54075981,(2020 UJ3),0.010105434,0.022596438,23906.78491,867319.9506,Earth,FALSE,27.1,FALSE,2020
54075982,(2020 UK3),0.008405334,0.018794898,39923.13013,2231780.581,Earth,FALSE,27.5,FALSE,2020
54075983,(2020 UL3),0.060891262,0.136157002,40349.63068,5884471.621,Earth,FALSE,23.2,FALSE,2020
54075984,(2020 UM3),0.036690614,0.082042707,32157.49381,11873786.92,Earth,FALSE,24.3,FALSE,2020
54075985,(2020 UN3),0.036690614,0.082042707,27245.86308,4454767.215,Earth,FALSE,24.3,FALSE,2020
54075986,(2020 UO3),0.006033301,0.013490871,60323.66289,350464.2615,Earth,FALSE,28.22,FALSE,2020
54075987,(2020 UP3),0.802703167,1.794898848,121352.8041,41077661.52,Earth,FALSE,17.6,FALSE,2020
54075988,(2020 UQ3),0.044519982,0.099549705,37991.87249,8907825.664,Earth,FALSE,23.88,FALSE,2020
54075989,(2020 UR3),0.027832677,0.062235757,48531.65705,8957573.374,Earth,FALSE,24.9,FALSE,2020
54075990,(2020 US3),0.016016034,0.03581294,31655.88586,8467419.483,Earth,FALSE,26.1,FALSE,2020
54075991,(2020 UT3),0.022108281,0.049435619,58356.04131,5515774.535,Earth,FALSE,25.4,FALSE,2020
54075992,(2020 UU3),0.150853356,0.337318359,51100.16111,17121761.07,Earth,FALSE,21.23,FALSE,2020
54075993,(2020 UV3),0.073207399,0.163696721,15525.85845,43949022.33,Earth,FALSE,22.8,FALSE,2020
54075994,(2020 TB9),0.019255508,0.043056624,17164.10195,3614734.485,Earth,FALSE,25.7,FALSE,2020
54075995,(2020 UW3),0.088014652,0.196806745,40230.85467,46335491.76,Earth,FALSE,22.4,FALSE,2020
54075996,(2020 UX3),0.030517923,0.068240151,58156.50617,5128804.519,Earth,FALSE,24.7,FALSE,2020
54075997,(2020 UY3),0.018388867,0.041118757,40441.61833,5505687.345,Earth,FALSE,25.8,FALSE,2020
54075998,(2020 UZ3),0.229379698,0.512908597,47677.49633,25004457.17,Earth,FALSE,20.32,FALSE,2020
54075999,(2020 UA4),0.016770846,0.037500752,24912.67079,6225695.536,Earth,FALSE,26,FALSE,2020
54076000,(2020 UB4),0.013949382,0.031191767,27979.16,3781064.637,Earth,FALSE,26.4,FALSE,2020
54076013,(2020 UC4),0.016089961,0.035978245,29020.83799,2293905.18,Earth,FALSE,26.09,FALSE,2020
54076014,(2020 UD4),0.011927653,0.026671042,27189.84423,3633807.749,Earth,FALSE,26.74,FALSE,2020
54076015,(2020 UE4),0.050647146,0.113250461,34948.24821,11450746.49,Earth,FALSE,23.6,FALSE,2020
54076016,(2020 UG4),0.031956189,0.07145621,23866.84428,6911219.173,Earth,FALSE,24.6,FALSE,2020
54076018,(2020 UJ4),0.011080388,0.024776501,28375.28995,2507221.301,Earth,FALSE,26.9,FALSE,2020
54076019,(2020 UL4),0.011131533,0.024890864,43884.89484,2995470.167,Earth,FALSE,26.89,FALSE,2020
54076020,(2020 UM4),0.073207399,0.163696721,62275.49266,7148801.759,Earth,FALSE,22.8,FALSE,2020
54076021,(2020 UN4),0.006676594,0.014929318,32898.6207,1765521.644,Earth,FALSE,28,FALSE,2020
54076022,(2020 UO4),0.004972273,0.011118341,11950.0729,638419.0679,Earth,FALSE,28.64,FALSE,2020
54076023,(2020 UP4),0.058150704,0.130028927,42495.44878,12165282.17,Earth,FALSE,23.3,FALSE,2020
54076348,(2020 UQ4),0.231502122,0.517654482,49224.72416,30954602.93,Earth,FALSE,20.3,TRUE,2020
54076350,(2020 US4),0.018388867,0.041118757,32017.81475,8847961.279,Earth,FALSE,25.8,FALSE,2020
54076351,(2020 UT4),0.006033301,0.013490871,64373.76252,557607.6898,Earth,FALSE,28.22,FALSE,2020
54076352,(2020 UU4),0.011602591,0.025944182,39924.13424,710610.7813,Earth,FALSE,26.8,FALSE,2020
54076353,(2020 UV4),0.019255508,0.043056624,49819.56763,6528503.122,Earth,FALSE,25.7,FALSE,2020
54076354,(2020 UW4),0.183888672,0.411187571,50478.4111,63141728.97,Earth,FALSE,20.8,FALSE,2020
54076355,(2020 UX4),0.018904055,0.042270753,29212.99889,2698205.227,Earth,FALSE,25.74,FALSE,2020
54076357,(2020 UZ4),0.02658,0.059434687,35853.68986,8559605.012,Earth,FALSE,25,FALSE,2020
54076358,(2020 UA5),0.036690614,0.082042707,29629.06519,13226797.94,Earth,FALSE,24.3,FALSE,2020
54076359,(2020 UB5),0.025267075,0.056498898,15952.3065,7639530.12,Earth,FALSE,25.11,FALSE,2020
54076360,(2020 UC5),0.066765941,0.149293183,48447.85211,25376868.46,Earth,FALSE,23,FALSE,2020
54076361,(2020 UD5),0.019255508,0.043056624,70911.4945,6024815.695,Earth,FALSE,25.7,FALSE,2020
54076362,(2020 UF5),0.031956189,0.07145621,10134.01767,21639973.06,Earth,FALSE,24.6,FALSE,2020
54076927,(2020 UM5),0.016770846,0.037500752,41906.0652,7850280.577,Earth,FALSE,26,FALSE,2020
54076928,(2020 UL5),0.025383703,0.056759685,24683.62717,15000065.9,Earth,FALSE,25.1,FALSE,2020
54076929,(2020 UK5),0.155795524,0.348369383,64285.86362,43093177.33,Earth,FALSE,21.16,FALSE,2020
54076930,(2020 UJ5),0.038419789,0.08590926,10843.48696,22938933.31,Earth,FALSE,24.2,FALSE,2020
54076931,(2020 UN5),0.011080388,0.024776501,32787.71948,4392854.716,Earth,FALSE,26.9,FALSE,2020
54076932,(2020 UU5),0.009216266,0.020608196,32110.34611,2197275.533,Earth,FALSE,27.3,FALSE,2020
54076933,(2020 UV5),0.096506147,0.215794305,40617.15883,17275365.77,Earth,FALSE,22.2,FALSE,2020
54076934,(2020 UW5),0.133215567,0.297879063,69690.04991,23939645.92,Earth,FALSE,21.5,FALSE,2020
54076935,(2020 UX5),0.017561232,0.039268108,23046.93707,7296631.846,Earth,FALSE,25.9,FALSE,2020
54076936,(2020 UY5),0.021113245,0.04721065,36010.38482,14009784.82,Earth,FALSE,25.5,FALSE,2020
54076937,(2020 UZ5),0.08366715,0.187085435,41285.08765,11290913.49,Earth,FALSE,22.51,FALSE,2020
54079051,(2020 UC6),0.018388867,0.041118757,19965.23475,13833492.31,Earth,FALSE,25.8,FALSE,2020
54079052,(2020 UD6),0.034241673,0.076566709,52543.55527,26742649.41,Earth,FALSE,24.45,FALSE,2020
54079053,(2020 UE6),0.053034072,0.118587791,27342.81057,22547966.53,Earth,FALSE,23.5,FALSE,2020
54079054,(2020 UF6),0.080270317,0.179489885,51667.9166,7868104.999,Earth,FALSE,22.6,FALSE,2020
54079056,(2020 UG6),0.042126461,0.094197631,58203.90777,17581541.07,Earth,FALSE,24,FALSE,2020
54079787,(2020 UK6),0.038419789,0.08590926,49278.96542,18206511.82,Earth,FALSE,24.2,FALSE,2020
54079788,(2020 UL6),0.00864082,0.019321462,29691.09345,4045431.285,Earth,FALSE,27.44,FALSE,2020
54079789,(2020 UM6),0.022108281,0.049435619,42192.30922,2145743.674,Earth,FALSE,25.4,FALSE,2020
54079790,(2020 UN6),0.073207399,0.163696721,47604.01954,11830328.32,Earth,FALSE,22.8,FALSE,2020
54081197,(2020 UO6),0.008801465,0.019680675,34766.83253,795114.9978,Earth,FALSE,27.4,FALSE,2020
54081198,(2020 UP6),0.101054342,0.225964377,66767.6984,27267132.29,Earth,FALSE,22.1,FALSE,2020
54081199,(2020 UQ6),0.076657557,0.171411509,82779.82838,1542430.724,Earth,FALSE,22.7,FALSE,2020
54081200,(2020 UR6),0.181365625,0.405545866,40001.64727,19812185.5,Earth,FALSE,20.83,TRUE,2020
54081290,(2020 US6),0.183888672,0.411187571,20609.60679,38746052.34,Earth,FALSE,20.8,FALSE,2020
54082291,(2020 UT6),0.063760979,0.142573883,9272.808645,43344303.93,Earth,FALSE,23.1,FALSE,2020
54082292,(2020 UU6),0.042126461,0.094197631,44035.1941,5654497.657,Earth,FALSE,24,FALSE,2020
54084704,(2020 UV6),0.008138699,0.018198684,25566.20714,1701848.841,Earth,FALSE,27.57,FALSE,2020
54084706,(2020 VA),0.160160338,0.358129403,62423.47769,45453974.68,Earth,FALSE,21.1,FALSE,2020
54084708,(2020 UW6),0.110803882,0.247765013,91605.55685,15543715.9,Earth,FALSE,21.9,TRUE,2020
54087376,(2020 VB),0.063760979,0.142573883,50826.28831,13773322.75,Earth,FALSE,23.1,FALSE,2020
54087377,(2020 VC),0.025383703,0.056759685,40448.61676,5277009.782,Earth,FALSE,25.1,FALSE,2020
54087378,(2020 VE),0.063760979,0.142573883,33566.88224,16763663.62,Earth,FALSE,23.1,FALSE,2020
54087379,(2020 UY6),0.122618211,0.274182656,41564.64804,11639627.06,Earth,FALSE,21.68,FALSE,2020
54087415,(2020 VG),0.014606796,0.03266179,31970.02121,1996657.848,Earth,FALSE,26.3,FALSE,2020
54087416,(2020 VF),0.040230458,0.089958039,36092.52048,16160388.57,Earth,FALSE,24.1,FALSE,2020
54087418,(2020 VH),0.005303407,0.011858779,14267.12453,1612025.822,Earth,FALSE,28.5,FALSE,2020
54087419,(2020 VJ),0.023150212,0.051765448,60868.76511,6511393.419,Earth,FALSE,25.3,FALSE,2020
54087420,(2020 VL),0.024691927,0.055212826,14381.48591,8150552.225,Earth,FALSE,25.16,FALSE,2020
54087421,(2020 VK),0.007456843,0.016674007,74100.70053,502669.742,Earth,FALSE,27.76,FALSE,2020
54087422,(2020 VM),0.012149404,0.027166893,16021.03491,5365415.945,Earth,FALSE,26.7,FALSE,2020
54087423,(2020 VO),0.069912523,0.156329154,63531.57548,19977806.38,Earth,FALSE,22.9,FALSE,2020
54087424,(2020 VN),0.073207399,0.163696721,48557.10575,26877604.76,Earth,FALSE,22.8,FALSE,2020
54087425,(2020 VP),0.035039264,0.078350176,33309.58074,10658704.58,Earth,FALSE,24.4,FALSE,2020
54087426,(2020 VR),0.040230458,0.089958039,28028.24171,19211507.6,Earth,FALSE,24.1,FALSE,2020
54087427,(2020 VQ),0.02658,0.059434687,46351.64171,12316517.21,Earth,FALSE,25,FALSE,2020
54087428,(2020 VS),0.008801465,0.019680675,23991.05144,2425449.699,Earth,FALSE,27.4,FALSE,2020
54087435,(2020 VT),0.024805899,0.055467677,17605.63378,7848026.482,Earth,FALSE,25.15,FALSE,2020
54087436,(2020 VU),0.016016034,0.03581294,48631.3457,4493880.925,Earth,FALSE,26.1,FALSE,2020
54087437,(2020 VV),0.009301543,0.020798881,7910.154294,3053072.947,Earth,FALSE,27.28,FALSE,2020
54087438,(2020 VW),0.005303407,0.011858779,35572.32187,221460.6626,Earth,FALSE,28.5,FALSE,2020
54087439,(2020 VX),0.027832677,0.062235757,68522.98635,2784080.389,Earth,FALSE,24.9,FALSE,2020
54087440,(2020 VY),0.02658,0.059434687,41732.26941,6222017.762,Earth,FALSE,25,FALSE,2020
54087441,(2020 VZ),0.04411182,0.098637028,36834.05392,25950037.15,Earth,FALSE,23.9,FALSE,2020
54087485,(2020 VA1),0.027832677,0.062235757,31448.75839,4482131.254,Earth,FALSE,24.9,FALSE,2020
54087490,(2020 TL10),0.080270317,0.179489885,42885.64851,16554753.64,Earth,FALSE,22.6,FALSE,2020
54087491,(2020 VC1),0.021113245,0.04721065,21842.85346,1640160.08,Earth,FALSE,25.5,FALSE,2020
54087492,(2020 VD1),0.030517923,0.068240151,12792.01583,17689258.44,Earth,FALSE,24.7,FALSE,2020
54087493,(2020 UF7),0.029960908,0.066994628,781.2145773,11981205.74,Earth,FALSE,24.74,FALSE,2020
54087543,(2020 VE1),0.073207399,0.163696721,36879.21374,29142960.92,Earth,FALSE,22.8,FALSE,2020
54087545,(2020 VH1),0.020162992,0.045085821,24477.73076,8441182.231,Earth,FALSE,25.6,FALSE,2020
54087546,(2020 VJ1),0.011982708,0.02679415,68492.80928,452211.3379,Earth,FALSE,26.73,FALSE,2020
54087547,(2020 VK1),0.042516252,0.095069231,26009.82328,13460992.37,Earth,FALSE,23.98,FALSE,2020
54087573,(2020 VL1),0.009650615,0.021579431,18036.27087,1454821.813,Earth,FALSE,27.2,FALSE,2020
54087574,(2020 VM1),0.183888672,0.411187571,106120.1643,28157094.28,Earth,FALSE,20.8,TRUE,2020
54087575,(2020 UG7),0.327005439,0.731206391,67129.81516,66965940.79,Earth,FALSE,19.55,FALSE,2020
54087576,(2020 VN1),0.006895329,0.015418424,11856.92065,458305.1174,Earth,FALSE,27.93,FALSE,2020
54087577,(2020 VO1),0.006676594,0.014929318,28699.8494,173231.4911,Earth,FALSE,28,FALSE,2020
54087578,(2020 VP1),0.007808273,0.017459829,78553.93177,183264.3321,Earth,FALSE,27.66,FALSE,2020
54087579,(2020 VR1),0.004330669,0.00968367,45123.17634,380007.8811,Earth,FALSE,28.94,FALSE,2020
54087653,(2020 UJ7),0.017201051,0.038462719,6504.740945,5060801.546,Earth,FALSE,25.945,FALSE,2020
54087654,(2020 VS1),0.009650615,0.021579431,30381.11654,2798650.698,Earth,FALSE,27.2,FALSE,2020
54087655,(2020 VT1),0.066765941,0.149293183,34579.99921,52415935.53,Earth,FALSE,23,FALSE,2020
54087656,(2020 VU1),0.020162992,0.045085821,19583.19138,7090601.44,Earth,FALSE,25.6,FALSE,2020
54087657,(2020 VV1),0.019255508,0.043056624,17255.69839,9207318.296,Earth,FALSE,25.7,FALSE,2020
54087658,(2020 VW1),0.00581507,0.013002893,21886.07846,1384992.579,Earth,FALSE,28.3,FALSE,2020
54087659,(2020 VX1),0.069912523,0.156329154,36722.74174,18258166.67,Earth,FALSE,22.9,FALSE,2020
54087660,(2020 VY1),0.018388867,0.041118757,15846.2251,5068015.17,Earth,FALSE,25.8,FALSE,2020
54087661,(2020 VZ1),0.023150212,0.051765448,25274.41241,11348011.23,Earth,FALSE,25.3,FALSE,2020
54087662,(2020 VA2),0.020162992,0.045085821,29387.231,9915596.278,Earth,FALSE,25.6,FALSE,2020
54087663,(2020 VB2),0.066765941,0.149293183,51122.73802,21139014.77,Earth,FALSE,23,FALSE,2020
54087664,(2020 VC2),0.007665756,0.017141151,25382.79921,3048648.784,Earth,FALSE,27.7,FALSE,2020
54087665,(2020 VD2),0.069912523,0.156329154,78926.98622,20800550.79,Earth,FALSE,22.9,FALSE,2020
54087666,(2020 VE2),0.023150212,0.051765448,20827.63287,4957367.813,Earth,FALSE,25.3,FALSE,2020
54087667,(2020 VF2),0.050647146,0.113250461,33098.63604,20151247.24,Earth,FALSE,23.6,FALSE,2020
54087668,(2020 VG2),0.003859713,0.00863058,35222.08083,1139822.673,Earth,FALSE,29.19,FALSE,2020
54087669,(2020 VH2),0.006089126,0.0136157,37519.8045,1328092.072,Earth,FALSE,28.2,FALSE,2020
54087731,(2020 VO2),0.012721988,0.02844723,22253.26037,4840893.29,Earth,FALSE,26.6,FALSE,2020
54087732,(2020 VP2),0.016770846,0.037500752,31321.0063,12618792.57,Earth,FALSE,26,FALSE,2020
54087733,(2020 VQ2),0.012149404,0.027166893,38943.7456,1534570.956,Earth,FALSE,26.7,FALSE,2020
54087734,(2020 VR2),0.009650615,0.021579431,23687.77411,2294914.143,Earth,FALSE,27.2,FALSE,2020
54087735,(2020 VS2),0.008522264,0.019056361,45872.57447,2385040.173,Earth,FALSE,27.47,FALSE,2020
54087736,(2020 VT2),0.006464798,0.014455728,48928.19642,2383982.157,Earth,FALSE,28.07,FALSE,2020
54087737,(2020 VU2),0.00732074,0.016369672,85161.7459,886879.8721,Earth,FALSE,27.8,FALSE,2020
54087738,(2020 VV2),0.015295194,0.034201093,44374.47288,10459490.76,Earth,FALSE,26.2,FALSE,2020
54087739,(2020 VW2),0.011602591,0.025944182,24275.04452,7058323.95,Earth,FALSE,26.8,FALSE,2020
54087740,(2020 VX2),0.025383703,0.056759685,48419.73554,11033819.95,Earth,FALSE,25.1,FALSE,2020
54087741,(2020 VY2),0.046190746,0.103285648,52993.10749,19441141.3,Earth,FALSE,23.8,FALSE,2020
54087742,(2020 VZ2),0.027832677,0.062235757,20527.88269,14295415.92,Earth,FALSE,24.9,FALSE,2020
54087743,(2020 VA3),0.00732074,0.016369672,17184.43015,4257257.306,Earth,FALSE,27.8,FALSE,2020
54087744,(2020 VB3),0.003051792,0.006824015,19646.72129,589315.5119,Earth,FALSE,29.7,FALSE,2020
54087745,(2020 VC3),0.060891262,0.136157002,95074.52584,9077914.373,Earth,FALSE,23.2,FALSE,2020
54087746,(2020 VD3),0.046190746,0.103285648,23978.64965,17646411.71,Earth,FALSE,23.8,FALSE,2020
54087747,(2020 VE3),0.058150704,0.130028927,8507.784037,44575030.52,Earth,FALSE,23.3,FALSE,2020
54087748,(2020 VF3),0.278326768,0.622357573,104009.4368,35895365.56,Earth,FALSE,19.9,FALSE,2020
54087749,(2020 VG3),0.04411182,0.098637028,44694.72496,12114114.25,Earth,FALSE,23.9,FALSE,2020
54087750,(2020 VH3),0.053034072,0.118587791,63717.74066,16869689.66,Earth,FALSE,23.5,FALSE,2020
54087751,(2020 VJ3),0.036690614,0.082042707,68989.98166,6240995.807,Earth,FALSE,24.3,FALSE,2020
54087752,(2020 VK3),0.025383703,0.056759685,56016.62889,16972248.97,Earth,FALSE,25.1,FALSE,2020
54087753,(2020 VM3),0.194336768,0.434550225,24918.99725,44071554.72,Earth,FALSE,20.68,FALSE,2020
54087754,(2020 VN3),0.242412481,0.542050786,63308.09194,31851452.39,Earth,FALSE,20.2,FALSE,2020
54087755,(2020 VO3),0.06259721,0.139971617,52510.08734,22128316.47,Earth,FALSE,23.14,FALSE,2020
54087756,(2020 VP3),0.053034072,0.118587791,62533.37609,27301271.78,Earth,FALSE,23.5,FALSE,2020
54087757,(2020 VQ3),0.071540995,0.159970528,16317.66455,28113034.56,Earth,FALSE,22.85,FALSE,2020
54087758,(2020 VR3),0.030517923,0.068240151,26357.76278,5644392.471,Earth,FALSE,24.7,FALSE,2020
