id,name,est_diameter_min,est_diameter_max,orbiting_body,sentry_object,absolute_magnitude,hazardous
3843089,(2019 MR3),0.076657557,0.171411509,Earth,False,22.7,False
3843113,(2019 NK1),0.002783268,0.006223576,Earth,False,29.9,False
3843118,(2019 NO1),0.127219879,0.284472297,Earth,False,21.6,False
3843141,(2019 NW2),0.012721988,0.02844723,Earth,False,26.6,False
3843159,(2019 NB3),0.060891262,0.136157002,Earth,False,23.2,False
3843178,(2019 NL4),0.016770846,0.037500752,Earth,False,26.0,False
3842680,(2019 KK5),0.073207399,0.163696721,Earth,False,22.8,False
3843111,(2019 MY3),0.02658,0.059434687,Earth,False,25.0,False
3843099,(2019 NQ),0.012721988,0.02844723,Earth,False,26.6,False
54240516,(2022 BX4),0.010012787,0.022389272,Earth,False,27.12,False
3683806,(2014 QO296),0.242412481,0.542050786,Earth,False,20.2,True
3841832,(2019 JA5),0.139493823,0.311917671,Earth,False,21.4,False
3843060,(2019 MS2),0.027832677,0.062235757,Earth,False,24.9,False
3843079,(2019 MD3),0.024241248,0.054205079,Earth,False,25.2,False
3843126,(2019 NY1),0.022108281,0.049435619,Earth,False,25.4,False
3843181,(2019 NP4),0.038419789,0.08590926,Earth,False,24.2,False
3843370,(2019 OQ1),0.048367649,0.108153351,Earth,False,23.7,False
3337024,(2006 MA),0.4411182,0.986370281,Earth,False,18.9,False
3842915,(2019 ML),0.033462237,0.074823838,Earth,False,24.5,False
3843053,(2019 MH2),0.096506147,0.215794305,Earth,False,22.2,False
3843114,(2019 NL1),0.008027032,0.017948989,Earth,False,27.6,False
3842865,(2019 LS4),0.038419789,0.08590926,Earth,False,24.2,False
3843125,(2019 NX1),0.007665756,0.017141151,Earth,False,27.7,False
3843133,(2019 NL2),0.029144391,0.065168838,Earth,False,24.8,False
3843157,(2019 NA3),0.030517923,0.068240151,Earth,False,24.7,False
54218576,(2021 VE8),0.016848257,0.037673848,Earth,False,25.99,False
3842758,(2019 LJ1),0.069912523,0.156329154,Earth,False,22.9,False
3842916,(2019 MK),0.127219879,0.284472297,Earth,False,21.6,False
3842947,(2019 MJ1),0.010105434,0.022596438,Earth,False,27.1,False
3843062,(2019 MQ2),0.038419789,0.08590926,Earth,False,24.2,False
3843277,(2019 NY5),0.069912523,0.156329154,Earth,False,22.9,False
3841525,(2019 GR21),0.110803882,0.247765013,Earth,False,21.9,False
3842954,(2019 MW1),0.031956189,0.07145621,Earth,False,24.6,False
3843059,(2019 MR2),0.04411182,0.098637028,Earth,False,23.9,False
3843355,(2019 OA1),0.036690614,0.082042707,Earth,False,24.3,False
3910109,(2019 WW6),0.010581689,0.023661375,Earth,False,27.0,False
3842749,(2019 JC47),0.231502122,0.517654482,Earth,False,20.3,False
3842864,(2019 LT4),0.040230458,0.089958039,Earth,False,24.1,False
3843081,(2019 NC),0.036690614,0.082042707,Earth,False,24.3,False
3843276,(2019 NW5),0.046190746,0.103285648,Earth,False,23.8,False
2606900,606900 (2019 JC47),0.21505769,0.480883614,Earth,False,20.46,False
3843139,(2019 NN2),0.022108281,0.049435619,Earth,False,25.4,False
3843063,(2019 MT2),0.013949382,0.031191767,Earth,False,26.4,False
3843088,(2019 NO),0.146067964,0.326617897,Earth,False,21.3,False
3843080,(2019 ME3),0.038419789,0.08590926,Earth,False,24.2,False
3843137,(2019 NK2),0.042126461,0.094197631,Earth,False,24.0,False
3843374,(2019 OO1),0.053034072,0.118587791,Earth,False,23.5,False
3985565,(2020 AP2),0.029144391,0.065168838,Earth,False,24.8,False
3843138,(2019 NM2),0.024241248,0.054205079,Earth,False,25.2,False
3843322,(2019 NF7),0.006376098,0.014257388,Earth,False,28.1,False
3843130,(2019 ND2),0.029144391,0.065168838,Earth,False,24.8,False
3843507,(2019 PF1),0.036690614,0.082042707,Earth,False,24.3,False
3843527,(2019 PD2),0.2658,0.594346868,Earth,False,20.0,False
3842755,(2019 LF1),0.110803882,0.247765013,Earth,False,21.9,False
3843086,(2019 ML3),0.040230458,0.089958039,Earth,False,24.1,False
3843106,(2019 NB1),0.069912523,0.156329154,Earth,False,22.9,False
3843171,(2019 NN3),0.030517923,0.068240151,Earth,False,24.7,False
3843173,(2019 NP3),0.262153087,0.586192124,Earth,False,20.03,False
3843179,(2019 NM4),0.04411182,0.098637028,Earth,False,23.9,False
3843216,(2019 NM5),0.010105434,0.022596438,Earth,False,27.1,False
3893866,(2019 XT),0.035039264,0.078350176,Earth,False,24.4,False
3842952,(2019 MQ1),0.182202771,0.407417781,Earth,False,20.82,False
3843343,(2019 OQ),0.04411182,0.098637028,Earth,False,23.9,False
3843377,(2019 OD2),0.055533491,0.124176661,Earth,False,23.4,False
3841528,(2019 HL),0.306587876,0.685551332,Earth,False,19.69,False
3842964,(2019 MA2),0.4411182,0.986370281,Earth,False,18.9,False
3841949,(2019 JT7),0.08405334,0.187948982,Earth,False,22.5,False
3842881,(2019 LF5),0.058150704,0.130028927,Earth,False,23.3,False
3843302,(2019 NS6),0.055533491,0.124176661,Earth,False,23.4,False
3843399,(2019 OW2),0.088014652,0.196806745,Earth,False,22.4,False
3843117,(2019 MZ3),0.076657557,0.171411509,Earth,False,22.7,False
3843112,(2019 NJ1),0.080270317,0.179489885,Earth,False,22.6,False
3843752,(2019 QV7),0.110803882,0.247765013,Earth,False,21.9,False
3464766,(2009 OB3),0.366906138,0.820427065,Earth,False,19.3,False
3843135,(2019 NJ2),0.027832677,0.062235757,Earth,False,24.9,False
54225504,(2021 PL132),0.006061149,0.013553142,Earth,False,28.21,False
3840836,(2019 GD3),0.192555078,0.430566244,Earth,False,20.7,False
3843209,(2019 NX4),0.160160338,0.358129403,Earth,False,21.1,False
3843380,(2019 OJ2),0.025383703,0.056759685,Earth,False,25.1,False
3842938,(2019 ME1),0.121494041,0.271668934,Earth,False,21.7,False
3843680,(2019 QR5),0.063760979,0.142573883,Earth,False,23.1,False
2380160,380160 (2000 JO78),0.745684261,1.667400697,Earth,False,17.76,False
3837846,(2019 AB11),0.2658,0.594346868,Earth,False,20.0,False
3841886,(2019 JE6),0.092162655,0.206081961,Earth,False,22.3,False
3843400,(2019 OZ2),0.016016034,0.03581294,Earth,False,26.1,False
3843508,(2019 PG1),0.201629919,0.450858206,Earth,False,20.6,True
3843772,(2019 RU),0.2658,0.594346868,Earth,False,20.0,False
3843282,(2019 NH6),0.027832677,0.062235757,Earth,False,24.9,False
3843439,(2019 OG4),0.088014652,0.196806745,Earth,False,22.4,False
3843456,(2019 OY4),0.025383703,0.056759685,Earth,False,25.1,False
3843479,(2019 PL),0.031956189,0.07145621,Earth,False,24.6,False
3878602,(2019 TJ4),0.211132445,0.472106499,Earth,False,20.5,False
3843124,(2019 NW1),0.033462237,0.074823838,Earth,False,24.5,False
3843438,(2019 OF4),0.013949382,0.031191767,Earth,False,26.4,False
3843504,(2019 PE1),0.033462237,0.074823838,Earth,False,24.5,False
3841827,(2019 JY4),0.228325794,0.510551996,Earth,False,20.33,False
3843397,(2019 OY2),0.030517923,0.068240151,Earth,False,24.7,False
3843401,(2019 OC3),0.016016034,0.03581294,Earth,False,26.1,False
3843442,(2019 OR4),0.080270317,0.179489885,Earth,False,22.6,False
3943376,(2019 YO2),0.127219879,0.284472297,Earth,False,21.6,False
3843356,(2019 OB1),0.006676594,0.014929318,Earth,False,28.0,False
3843372,(2019 OT1),0.048367649,0.108153351,Earth,False,23.7,False
3843404,(2019 OD3),0.011080388,0.024776501,Earth,False,26.9,False
3878571,(2019 TB2),0.192555078,0.430566244,Earth,False,20.7,False
3843121,(2019 NT1),0.011602591,0.025944182,Earth,False,26.8,False
3843431,(2019 OE4),0.020162992,0.045085821,Earth,False,25.6,False
3843861,(2019 RX3),0.105816886,0.23661375,Earth,False,22.0,False
3943335,(2019 YK1),0.029144391,0.065168838,Earth,False,24.8,False
3762884,(2016 UD101),0.177237239,0.396314515,Earth,False,20.88,False
3843409,(2019 ON3),0.00732074,0.016369672,Earth,False,27.8,False
3843424,(2019 OR3),0.014606796,0.03266179,Earth,False,26.3,False
3843425,(2019 OT3),0.076657557,0.171411509,Earth,False,22.7,False
3843736,(2019 QP7),0.036690614,0.082042707,Earth,False,24.3,False
54117568,(2019 QN52),0.146067964,0.326617897,Earth,False,21.3,False
3843182,(2019 NO4),0.105816886,0.23661375,Earth,False,22.0,True
3843349,(2019 OU),0.063760979,0.142573883,Earth,False,23.1,False
54110082,(2021 CX1),0.006376098,0.014257388,Earth,False,28.1,False
3067537,(2000 RJ12),0.092162655,0.206081961,Earth,False,22.3,False
3843373,(2019 OP1),0.060891262,0.136157002,Earth,False,23.2,False
54174525,(2021 OZ),0.055789822,0.124749835,Earth,False,23.39,False
3686081,(2014 QK433),0.555334912,1.241766613,Earth,False,18.4,False
3842615,(2019 KF3),0.121494041,0.271668934,Earth,False,21.7,False
3843514,(2019 PQ1),0.031956189,0.07145621,Earth,False,24.6,False
3843628,(2019 QS3),0.152951935,0.342010925,Earth,False,21.2,False
54177978,(2021 PV),0.030099202,0.067303861,Earth,False,24.73,False
3843083,(2019 MG3),0.058150704,0.130028927,Earth,False,23.3,False
3843084,(2019 NF),0.139493823,0.311917671,Earth,False,21.4,False
3843402,(2019 OB3),0.040230458,0.089958039,Earth,False,24.1,False
3843775,(2019 RW),0.105816886,0.23661375,Earth,False,22.0,True
54121901,(2021 CW8),0.02293797,0.05129086,Earth,False,25.32,False
54212931,(2021 UR2),0.012093583,0.027042073,Earth,False,26.71,False
3841894,(2019 JX6),0.092162655,0.206081961,Earth,False,22.3,False
3843213,(2019 NK5),0.076657557,0.171411509,Earth,False,22.7,False
3843595,(2019 QH1),0.160160338,0.358129403,Earth,False,21.1,False
3842636,(2019 KX3),0.066765941,0.149293183,Earth,False,23.0,False
3843506,(2019 PC1),0.016770846,0.037500752,Earth,False,26.0,False
3843129,(2019 NB2),0.167708462,0.375007522,Earth,False,21.0,False
3843406,(2019 OK3),0.080270317,0.179489885,Earth,False,22.6,False
3843432,(2019 OZ3),0.012721988,0.02844723,Earth,False,26.6,False
3842932,(2019 MW),0.101054342,0.225964377,Earth,False,22.1,False
3843354,(2019 OX),0.042126461,0.094197631,Earth,False,24.0,False
3843360,(2019 OJ1),0.133215567,0.297879063,Earth,False,21.5,False
3843429,(2019 OX3),0.00732074,0.016369672,Earth,False,27.8,False
3843717,(2019 QB7),0.033462237,0.074823838,Earth,False,24.5,False
3989138,(2020 BV5),0.013949382,0.031191767,Earth,False,26.4,False
54245811,(2022 CH3),0.031372923,0.070151987,Earth,False,24.64,False
3843376,(2019 OA2),0.055533491,0.124176661,Earth,False,23.4,False
3843639,(2019 QE4),0.036690614,0.082042707,Earth,False,24.3,False
3843684,(2019 QX5),0.050647146,0.113250461,Earth,False,23.6,False
3843705,(2019 QG6),0.019255508,0.043056624,Earth,False,25.7,False
3841946,(2019 JP7),0.105816886,0.23661375,Earth,False,22.0,False
3843535,(2019 PK2),0.04411182,0.098637028,Earth,False,23.9,False
3843714,(2019 QT6),0.029144391,0.065168838,Earth,False,24.8,False
3843764,(2019 RG),0.116025908,0.259441818,Earth,False,21.8,False
54178636,(2021 PF2),0.035690693,0.079806815,Earth,False,24.36,False
3843423,(2019 OQ3),0.053034072,0.118587791,Earth,False,23.5,False
3843704,(2019 QJ6),0.027832677,0.062235757,Earth,False,24.9,False
3872629,(2019 SW7),0.101054342,0.225964377,Earth,False,22.1,False
3991664,(2020 DM1),0.048367649,0.108153351,Earth,False,23.7,False
54248449,(2022 DT1),0.048815189,0.109154081,Earth,False,23.68,False
3843353,(2019 OY),0.042126461,0.094197631,Earth,False,24.0,False
3843489,(2019 PU),0.018388867,0.041118757,Earth,False,25.8,False
3843515,(2019 PR1),0.060891262,0.136157002,Earth,False,23.2,False
3843629,(2019 QT3),0.050647146,0.113250461,Earth,False,23.6,False
3843640,(2019 QH4),0.031956189,0.07145621,Earth,False,24.6,False
54272764,(2022 GL4),0.011029479,0.024662664,Earth,False,26.91,False
3843101,(2019 MW3),0.110803882,0.247765013,Earth,False,21.9,False
3843405,(2019 OL3),0.035039264,0.078350176,Earth,False,24.4,False
3843492,(2019 PX),0.027961147,0.062523025,Earth,False,24.89,False
3842653,(2019 KC4),0.140784543,0.314803809,Earth,False,21.38,False
3843596,(2019 QD1),0.012721988,0.02844723,Earth,False,26.6,False
3986747,(2020 BA1),0.035039264,0.078350176,Earth,False,24.4,False
3843721,(2019 QF7),0.110803882,0.247765013,Earth,False,21.9,False
3843839,(2019 RC3),0.076657557,0.171411509,Earth,False,22.7,False
3843485,(2019 PR),0.319561887,0.714562102,Earth,False,19.6,False
3843548,(2019 PS2),0.133215567,0.297879063,Earth,False,21.5,False
3843643,(2019 QL4),0.060891262,0.136157002,Earth,False,23.2,False
3841896,(2019 JY6),0.133215567,0.297879063,Earth,False,21.5,False
3842772,(2019 LW1),0.384197891,0.859092601,Earth,False,19.2,False
3843562,(2019 PH3),0.029144391,0.065168838,Earth,False,24.8,False
3843585,(2019 QU),0.025383703,0.056759685,Earth,False,25.1,False
3843681,(2019 QS5),0.063760979,0.142573883,Earth,False,23.1,False
3843747,(2019 QX7),0.031956189,0.07145621,Earth,False,24.6,False
2567077,567077 (2019 LW1),0.361871997,0.809170384,Earth,False,19.33,False
3843478,(2019 PK),0.023150212,0.051765448,Earth,False,25.3,False
3843677,(2019 QN5),0.036690614,0.082042707,Earth,False,24.3,False
54169406,(2021 NQ5),0.150160248,0.335768522,Earth,False,21.24,True
3843569,(2019 QD),0.004619075,0.010328565,Earth,False,28.8,False
3843590,(2019 QA1),0.024241248,0.054205079,Earth,False,25.2,False
54191244,(2021 QC3),0.037718549,0.084341239,Earth,False,24.24,False
54245825,(2022 CV3),0.110294785,0.246626636,Earth,False,21.91,False
3843283,(2019 NJ6),0.053034072,0.118587791,Earth,False,23.5,False
3843570,(2019 QF),0.006676594,0.014929318,Earth,False,28.0,False
3843588,(2019 QY),0.157962856,0.353215683,Earth,False,21.13,False
3843592,(2019 QB1),0.008405334,0.018794898,Earth,False,27.5,False
3843617,(2019 QH2),0.002210828,0.004943562,Earth,False,30.4,False
3843648,(2019 QX4),0.02658,0.059434687,Earth,False,25.0,False
3843707,(2019 QH6),0.011080388,0.024776501,Earth,False,26.9,False
3843832,(2019 RV2),0.046190746,0.103285648,Earth,False,23.8,False
3842880,(2019 LE5),0.242412481,0.542050786,Earth,False,20.2,False
3843505,(2019 PD1),0.012721988,0.02844723,Earth,False,26.6,False
3843598,(2019 QK1),0.011080388,0.024776501,Earth,False,26.9,False
3843805,(2019 RY1),0.175612319,0.392681082,Earth,False,20.9,False
3843132,(2019 NF2),0.150853356,0.337318359,Earth,False,21.23,False
3843633,(2019 QQ3),0.003669061,0.008204271,Earth,False,29.3,False
3843647,(2019 QW4),0.031956189,0.07145621,Earth,False,24.6,False
3843862,(2019 QR8),0.006991252,0.015632915,Earth,False,27.9,False
3843863,(2019 RY3),0.020162992,0.045085821,Earth,False,25.6,False
3884239,(2019 UY10),0.110803882,0.247765013,Earth,False,21.9,False
3843576,(2019 QR),0.013949382,0.031191767,Earth,False,26.4,False
3843604,(2019 QS1),0.066765941,0.149293183,Earth,False,23.0,False
3910107,(2019 XC3),0.242412481,0.542050786,Earth,False,20.2,False
3989212,(2020 BM9),0.058150704,0.130028927,Earth,False,23.3,False
3843523,(2019 PV1),0.053034072,0.118587791,Earth,False,23.5,False
3843587,(2019 QW),0.076657557,0.171411509,Earth,False,22.7,False
3843803,(2019 RU1),0.101054342,0.225964377,Earth,False,22.1,False
3843719,(2019 QD7),0.019255508,0.043056624,Earth,False,25.7,False
54194357,(2021 RG6),0.00437074,0.009773272,Earth,False,28.92,False
3843375,(2019 OU1),0.076657557,0.171411509,Earth,False,22.7,False
3843578,(2019 QS),0.029144391,0.065168838,Earth,False,24.8,False
3843840,(A/2019 Q2),0.618236977,1.382419906,Earth,False,18.167,False
3843621,(2019 QS2),0.211132445,0.472106499,Earth,False,20.5,False
3843864,(2019 RZ3),0.025383703,0.056759685,Earth,False,25.1,False
3869334,(2019 SY5),0.092162655,0.206081961,Earth,False,22.3,False
3843614,(2019 QC2),0.021113245,0.04721065,Earth,False,25.5,False
3842893,(2019 LY5),0.160160338,0.358129403,Earth,False,21.1,False
3844015,(2019 SA3),0.096506147,0.215794305,Earth,False,22.2,False
3843352,(2019 OZ),0.201629919,0.450858206,Earth,False,20.6,False
3843618,(2019 QP2),0.030517923,0.068240151,Earth,False,24.7,False
3843554,(2019 PA3),0.160160338,0.358129403,Earth,False,21.1,False
3843599,(2019 QL1),0.069912523,0.156329154,Earth,False,22.9,False
3843625,(2019 QD3),0.08405334,0.187948982,Earth,False,22.5,False
3843484,(2019 PN),0.127219879,0.284472297,Earth,False,21.6,False
3843782,(2019 RD1),0.011080388,0.024776501,Earth,False,26.9,False
3843835,(2019 RY2),0.038419789,0.08590926,Earth,False,24.2,False
3843379,(2019 OF2),0.042126461,0.094197631,Earth,False,24.0,False
3843920,(2019 SV1),0.053034072,0.118587791,Earth,False,23.5,False
3869354,(2019 SF7),0.029144391,0.065168838,Earth,False,24.8,False
3991593,(2020 CS2),0.035039264,0.078350176,Earth,False,24.4,False
54254424,(2022 ET4),0.041932908,0.093764832,Earth,False,24.01,False
3843524,(2019 PW1),0.069912523,0.156329154,Earth,False,22.9,False
3843634,(2019 QX3),0.024241248,0.054205079,Earth,False,25.2,False
3843700,(2019 QC6),0.048367649,0.108153351,Earth,False,23.7,False
3843801,(2019 RS1),0.021113245,0.04721065,Earth,False,25.5,False
3843821,(2019 RB2),0.007665756,0.017141151,Earth,False,27.7,False
3843829,(2019 RS2),0.088014652,0.196806745,Earth,False,22.4,False
3856719,(2019 SP4),0.048367649,0.108153351,Earth,False,23.7,False
3872624,(2019 SN7),0.022108281,0.049435619,Earth,False,25.4,False
3843465,(2019 PA),0.350392641,0.783501764,Earth,False,19.4,False
3843780,(2019 RC1),0.004411182,0.009863703,Earth,False,28.9,False
3856712,(2019 SL4),0.04411182,0.098637028,Earth,False,23.9,False
3869342,(2019 SR6),0.033462237,0.074823838,Earth,False,24.5,False
3843156,(2019 NZ2),0.120935826,0.270420729,Earth,False,21.71,False
3843797,(2019 RQ1),0.040230458,0.089958039,Earth,False,24.1,False
54053823,(2020 RF2),0.021113245,0.04721065,Earth,False,25.5,False
54201460,(2021 SS3),0.023364419,0.052244428,Earth,False,25.28,False
3843606,(2019 QX1),0.023150212,0.051765448,Earth,False,25.3,False
3843674,(2019 QA5),0.016770846,0.037500752,Earth,False,26.0,False
3843703,(2019 QF6),0.253837029,0.567596853,Earth,False,20.1,False
3843770,(2019 RQ),0.002016299,0.004508582,Earth,False,30.6,False
3843783,(2019 RE1),0.004411182,0.009863703,Earth,False,28.9,False
3843781,(2019 RG1),0.024241248,0.054205079,Earth,False,25.2,False
3843841,(2019 RK3),0.017561232,0.039268108,Earth,False,25.9,False
3872644,(2019 SQ8),0.063760979,0.142573883,Earth,False,23.1,False
3873314,(2019 SM10),0.025383703,0.056759685,Earth,False,25.1,False
3843602,(2019 QP1),0.013321557,0.029787906,Earth,False,26.5,False
3843637,(2019 QD4),0.016770846,0.037500752,Earth,False,26.0,False
3843685,(2019 QY5),0.018388867,0.041118757,Earth,False,25.8,False
3843769,(2019 RP),0.010105434,0.022596438,Earth,False,27.1,False
3843802,(2019 RV1),0.046190746,0.103285648,Earth,False,23.8,False
2153842,153842 (2001 XT30),1.192765246,2.667104172,Earth,False,16.74,False
2467317,467317 (2000 QW7),0.337718597,0.755161741,Earth,False,19.48,True
3843771,(2019 RT),0.036690614,0.082042707,Earth,False,24.3,False
3843827,(2019 RQ2),0.022108281,0.049435619,Earth,False,25.4,False
3893739,(2019 WJ5),0.139493823,0.311917671,Earth,False,21.4,True
3856708,(2019 SF4),0.017561232,0.039268108,Earth,False,25.9,False
3843823,(2019 RG2),0.008801465,0.019680675,Earth,False,27.4,False
3991617,(2020 DM),0.011080388,0.024776501,Earth,False,26.9,False
3843600,(2019 QN1),0.048367649,0.108153351,Earth,False,23.7,False
3843786,(2019 RJ1),0.011080388,0.024776501,Earth,False,26.9,False
3843834,(2019 RX2),0.005303407,0.011858779,Earth,False,28.5,False
3843900,(2019 SA1),0.014606796,0.03266179,Earth,False,26.3,False
3843924,(2019 SB2),0.030517923,0.068240151,Earth,False,24.7,False
3873199,(2019 SD10),0.031956189,0.07145621,Earth,False,24.6,False
54200470,(2021 SD3),0.025150984,0.056239309,Earth,False,25.12,False
3843897,(2019 SW),0.033462237,0.074823838,Earth,False,24.5,False
3843901,(2019 SZ),0.183888672,0.411187571,Earth,False,20.8,False
3843918,(2019 ST1),0.046190746,0.103285648,Earth,False,23.8,False
3873313,(2019 SQ10),0.023150212,0.051765448,Earth,False,25.3,False
3843926,(2019 SC2),0.007665756,0.017141151,Earth,False,27.7,False
3843877,(2019 SF),0.016016034,0.03581294,Earth,False,26.1,False
3989080,(2020 BP4),0.055533491,0.124176661,Earth,False,23.4,False
3843869,(2019 SD),0.022108281,0.049435619,Earth,False,25.4,False
3869348,(2019 SW6),0.019255508,0.043056624,Earth,False,25.7,False
3878558,(2019 TO1),0.022108281,0.049435619,Earth,False,25.4,False
3682429,(2014 PF68),0.608912622,1.361570015,Earth,False,18.2,False
3843100,(2019 MV3),0.218049441,0.487573371,Earth,False,20.43,False
3843441,(2019 OQ4),0.175612319,0.392681082,Earth,False,20.9,False
3843679,(2019 QO5),0.046190746,0.103285648,Earth,False,23.8,False
3856711,(2019 SJ4),0.020162992,0.045085821,Earth,False,25.6,False
3856718,(2019 SR4),0.016770846,0.037500752,Earth,False,26.0,False
3869350,(2019 SZ6),0.096506147,0.215794305,Earth,False,22.2,False
3843577,(2019 QT),0.152951935,0.342010925,Earth,False,21.2,True
3873315,(2019 SR10),0.027832677,0.062235757,Earth,False,24.9,False
3878560,(2019 SC11),0.060891262,0.136157002,Earth,False,23.2,False
3717040,(2015 HB10),0.608912622,1.361570015,Earth,False,18.2,True
3843868,(2019 SC),0.008801465,0.019680675,Earth,False,27.4,False
3844005,(2019 SQ2),0.04411182,0.098637028,Earth,False,23.9,False
3844016,(2019 SY2),0.012721988,0.02844723,Earth,False,26.6,False
3856715,(2019 SO4),0.009216266,0.020608196,Earth,False,27.3,False
3884028,(2019 UP9),0.04411182,0.098637028,Earth,False,23.9,False
3989354,(2020 BL15),0.013949382,0.031191767,Earth,False,26.4,False
54054611,(2020 SM4),0.007665756,0.017141151,Earth,False,27.7,False
3842885,(2019 LK5),0.4411182,0.986370281,Earth,False,18.9,False
3843773,(2019 RV),0.050647146,0.113250461,Earth,False,23.6,False
3843886,(2019 ST),0.033462237,0.074823838,Earth,False,24.5,False
3869343,(2019 SO6),0.022108281,0.049435619,Earth,False,25.4,False
3869340,(2019 SQ6),0.020162992,0.045085821,Earth,False,25.6,False
54177597,(2021 PJ),0.054771543,0.122472894,Earth,False,23.43,False
3843879,(2019 SH),0.110803882,0.247765013,Earth,False,21.9,True
3872619,(2019 SV5),0.133215567,0.297879063,Earth,False,21.5,False
3872643,(2019 SP8),0.022108281,0.049435619,Earth,False,25.4,False
3878622,(2019 TS5),0.025383703,0.056759685,Earth,False,25.1,False
3843905,(2019 SD1),0.005303407,0.011858779,Earth,False,28.5,False
3844006,(2019 SR2),0.021113245,0.04721065,Earth,False,25.5,False
3844010,(2019 SU2),0.00253837,0.005675969,Earth,False,30.1,False
3844020,(2019 SF3),0.04411182,0.098637028,Earth,False,23.9,False
3869327,(2019 SS5),0.042126461,0.094197631,Earth,False,24.0,False
3878606,(2019 TM4),0.042126461,0.094197631,Earth,False,24.0,False
3879143,(2019 TR6),0.027832677,0.062235757,Earth,False,24.9,False
3843608,(2019 QZ1),0.058150704,0.130028927,Earth,False,23.3,False
3843882,(2019 SO),0.035039264,0.078350176,Earth,False,24.4,False
3843902,(2019 SC1),0.069912523,0.156329154,Earth,False,22.9,False
3843906,(2019 SG1),0.00732074,0.016369672,Earth,False,27.8,False
3869347,(2019 SX6),0.016770846,0.037500752,Earth,False,26.0,False
3872633,(2019 SF8),0.058150704,0.130028927,Earth,False,23.3,False
3883087,(2019 UE7),0.088014652,0.196806745,Earth,False,22.4,False
54016213,(2020 FV),0.027832677,0.062235757,Earth,False,24.9,False
3872620,(2019 SJ7),0.08405334,0.187948982,Earth,False,22.5,False
3873139,(2019 ST8),0.022108281,0.049435619,Earth,False,25.4,False
3873198,(2019 TG),0.030517923,0.068240151,Earth,False,24.7,False
54272754,(2022 FE6),0.111829138,0.250057554,Earth,False,21.88,True
3869326,(2019 SQ5),0.055533491,0.124176661,Earth,False,23.4,False
3869351,(2019 SA7),0.035039264,0.078350176,Earth,False,24.4,False
3873164,(2019 TE),0.006676594,0.014929318,Earth,False,28.0,False
3883093,(2019 UR7),0.048367649,0.108153351,Earth,False,23.7,False
3869344,(2019 ST6),0.02658,0.059434687,Earth,False,25.0,False
3873145,(2019 SA9),0.011602591,0.025944182,Earth,False,26.8,False
3873151,(2019 SG9),0.02658,0.059434687,Earth,False,25.0,False
3873154,(2019 SK9),0.010105434,0.022596438,Earth,False,27.1,False
3879136,(2019 TJ6),0.038419789,0.08590926,Earth,False,24.2,False
3843635,(2019 QY3),0.033462237,0.074823838,Earth,False,24.5,False
3874051,(2019 SU10),0.009650615,0.021579431,Earth,False,27.2,False
3878587,(2019 TV2),0.066765941,0.149293183,Earth,False,23.0,False
54016549,(2020 HK),0.025383703,0.056759685,Earth,False,25.1,False
3843837,(2019 RD3),0.101054342,0.225964377,Earth,False,22.1,False
3873317,(2019 TR),0.020162992,0.045085821,Earth,False,25.6,False
3878624,(2019 TV5),0.022108281,0.049435619,Earth,False,25.4,False
3844009,(2019 ST2),0.055533491,0.124176661,Earth,False,23.4,False
3856702,(2019 SV3),0.063760979,0.142573883,Earth,False,23.1,False
3856716,(2019 SN4),0.035039264,0.078350176,Earth,False,24.4,False
3856733,(2019 SA5),0.018388867,0.041118757,Earth,False,25.8,False
3879108,(2019 SE11),0.018388867,0.041118757,Earth,False,25.8,False
3873157,(2019 TC),0.013949382,0.031191767,Earth,False,26.4,False
3873159,(2019 TD),0.003841979,0.008590926,Earth,False,29.2,False
3873196,(2019 TF),0.008027032,0.017948989,Earth,False,27.6,False
3878569,(2019 TY1),0.016016034,0.03581294,Earth,False,26.1,False
3843916,(2019 SS1),0.038419789,0.08590926,Earth,False,24.2,False
3878573,(2019 TC2),0.006991252,0.015632915,Earth,False,27.9,False
3878623,(2019 TU5),0.031956189,0.07145621,Earth,False,24.6,False
3878626,(2019 TA6),0.050647146,0.113250461,Earth,False,23.6,False
3879277,(2019 UZ1),0.050647146,0.113250461,Earth,False,23.6,False
3843921,(2019 SW1),0.009216266,0.020608196,Earth,False,27.3,False
3843922,(2019 SA2),0.018388867,0.041118757,Earth,False,25.8,False
3856734,(2019 SY4),0.030517923,0.068240151,Earth,False,24.7,False
3884021,(2019 UK9),0.076657557,0.171411509,Earth,False,22.7,False
54203012,(2021 TV2),0.042516252,0.095069231,Earth,False,23.98,False
3626730,(2013 CK89),0.63760979,1.425738833,Earth,False,18.1,False
3869321,(2019 SG5),0.058150704,0.130028927,Earth,False,23.3,False
3869338,(2019 SJ6),0.020162992,0.045085821,Earth,False,25.6,False
3873322,(2019 TV),0.006376098,0.014257388,Earth,False,28.1,False
3874055,(2019 TE1),0.04411182,0.098637028,Earth,False,23.9,False
3878619,(2019 TN5),0.00581507,0.013002893,Earth,False,28.3,False
3879550,(2019 US5),0.121494041,0.271668934,Earth,False,21.7,False
3856731,(2019 SZ4),0.020162992,0.045085821,Earth,False,25.6,False
3873201,(2019 TH),0.019255508,0.043056624,Earth,False,25.7,False
3879230,(2019 UN),0.027832677,0.062235757,Earth,False,24.9,False
