,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
26707,54240411,10909401.98,(2022 BU3),0.018053233,0.040368255,26775.24731,Earth,False,25.84,False,2022
26708,54240412,20735542.72,(2022 BV3),0.069271561,0.15489592,32231.27592,Earth,False,22.92,False,2022
26709,54240413,14368705.99,(2022 BW3),0.035200998,0.078711824,18536.38695,Earth,False,24.39,False,2022
26710,54240414,14503499.66,(2022 BX3),0.031085294,0.06950883,36707.57664,Earth,False,24.66,False,2022
26711,54240415,47382015.06,(2022 BH4),0.10012787,0.223892723,51899.02739,Earth,False,22.12,False,2022
26712,54240417,7334629.66,(2022 BJ4),0.121494041,0.271668934,70431.04665,Earth,False,21.7,True,2022
26713,54240418,18120920.65,(2022 BK4),0.026825942,0.059984629,26902.41238,Earth,False,24.98,False,2022
26714,54240419,37952731.66,(2022 BL4),0.054771543,0.122472894,47365.50769,Earth,False,23.43,False,2022
26715,54240421,6934887.95,(2022 BN4),0.019433677,0.043455023,29325.27403,Earth,False,25.68,False,2022
26716,54240422,29265013.28,(2022 BO4),0.053524791,0.11968507,12201.24648,Earth,False,23.48,False,2022
26717,54240509,7595170.687,(2022 BR4),0.045767267,0.10233872,73265.63359,Earth,False,23.82,False,2022
26718,54240510,8013398.28,(2022 BQ4),0.046190746,0.103285648,122910.3471,Earth,False,23.8,False,2022
26719,54240511,1367476.852,(2022 BP4),0.007491262,0.016750971,30320.16718,Earth,False,27.75,False,2022
26720,54240512,5013879.755,(2022 BS4),0.021905591,0.048982391,39093.82292,Earth,False,25.42,False,2022
26721,54240513,2592517.758,(2022 BT4),0.00943094,0.021088223,44171.21547,Earth,False,27.25,False,2022
26722,54240514,780490.7888,(2022 BU4),0.009606274,0.021480282,29033.87453,Earth,False,27.21,False,2022
26723,54240515,899359.2068,(2022 BV4),0.00913177,0.020419259,40994.78954,Earth,False,27.32,False,2022
26724,54240516,3309332.273,(2022 BX4),0.010012787,0.022389272,28121.49916,Earth,False,27.12,False,2022
26725,54240517,14922014.88,(2022 BY4),0.079901508,0.178665204,40393.00661,Earth,False,22.61,False,2022
26726,54240518,6233289.946,(2022 BZ4),0.015579552,0.034836938,31900.85157,Earth,False,26.16,False,2022
26727,54240519,37569107.82,(2022 BB5),0.056565936,0.126485278,27906.6127,Earth,False,23.36,False,2022
26728,54240520,2869881.678,(2022 BA5),0.009830033,0.021980622,32717.01715,Earth,False,27.16,False,2022
26729,54240521,10389924.85,(2022 BC5),0.038419789,0.08590926,13361.3058,Earth,False,24.2,False,2022
26730,54240522,1403861.657,(2022 BD5),0.00943094,0.021088223,63980.44128,Earth,False,27.25,False,2022
26731,54243522,9513679.191,(2022 BN5),0.014674218,0.03281255,20022.94071,Earth,False,26.29,False,2022
26732,54243523,2622541.886,(2022 BM5),0.019886345,0.04446722,30000.20781,Earth,False,25.63,False,2022
26733,54243524,6309103.858,(2022 BL5),0.022108281,0.049435619,49515.75308,Earth,False,25.4,False,2022
26734,54243525,12036690.88,(2022 BO5),0.028219868,0.063101543,25508.96291,Earth,False,24.87,False,2022
26735,54243526,7551909.301,(2022 BQ5),0.011602591,0.025944182,35154.49709,Earth,False,26.8,False,2022
26736,54243527,11204307.64,(2022 BP5),0.026949765,0.060261506,33773.94862,Earth,False,24.97,False,2022
26737,54243528,7486014.686,(2022 BR5),0.033927744,0.075864741,20858.97301,Earth,False,24.47,False,2022
26738,54243529,109480.269,(2022 AV13),0.001149622,0.002570632,27115.36683,Earth,False,31.82,False,2022
26739,54243723,2288858.182,(2022 BX5),0.004174024,0.009333402,2340.132138,Earth,False,29.02,False,2022
26740,54243724,21766810.9,(2022 BY5),0.078443141,0.175404196,38731.5397,Earth,False,22.65,False,2022
26741,54243725,21292696.16,(2022 BZ5),0.295498293,0.660754271,52680.48196,Earth,False,19.77,False,2022
26742,54243726,2279454.984,(2022 BA6),0.013821494,0.030905799,10898.43525,Earth,False,26.42,False,2022
26743,54243727,6356008.969,(2022 BC6),0.040416153,0.090373266,35383.57632,Earth,False,24.09,False,2022
26744,54243728,13533498.42,(2022 BD6),0.033927744,0.075864741,13822.61503,Earth,False,24.47,False,2022
26745,54243729,3672570.742,(2022 BE6),0.009606274,0.021480282,36357.93083,Earth,False,27.21,False,2022
26746,54243730,3596217.634,(2022 BF6),0.029278915,0.065469644,61530.79408,Earth,False,24.79,False,2022
26747,54243731,2595077.497,(2022 BG6),0.012149404,0.027166893,49593.90692,Earth,False,26.7,False,2022
26748,54244173,4405831.658,(2022 BP6),0.009966782,0.022286403,16473.4624,Earth,False,27.13,False,2022
26749,54244174,10803014.9,(2022 BQ6),0.025855621,0.057814927,52117.03717,Earth,False,25.06,False,2022
26750,54244175,2648808.115,(2022 CA),0.016016034,0.03581294,49891.50157,Earth,False,26.1,False,2022
26751,54244176,6077659.273,(2022 CB),0.016389095,0.036647131,45557.74267,Earth,False,26.05,False,2022
26752,54244177,3433204.156,(2022 BR6),0.012375278,0.027671964,26990.55502,Earth,False,26.66,False,2022
26753,54244178,5169325.855,(2022 BS6),0.037201031,0.083184034,43310.51587,Earth,False,24.27,False,2022
26754,54244179,9009927.123,(2022 BT6),0.031228777,0.069829668,70880.38796,Earth,False,24.65,False,2022
26755,54244180,7982467.784,(2022 BU6),0.017161489,0.038374257,32629.52718,Earth,False,25.95,False,2022
26756,54244181,4631612.049,(2022 BV6),0.021308603,0.047647485,43066.01918,Earth,False,25.48,False,2022
26757,54244182,2400532.139,(2022 BW6),0.010728895,0.023990538,38120.5691,Earth,False,26.97,False,2022
26758,54244183,6861230.551,(2022 BX6),0.017805533,0.039814382,51759.58536,Earth,False,25.87,False,2022
26759,54244184,5768294.917,(2022 CC),0.014809997,0.033116161,24264.90364,Earth,False,26.27,False,2022
26760,54244185,12583762.37,(2022 BY6),0.023150212,0.051765448,28969.56374,Earth,False,25.3,False,2022
26761,54244186,53207966.5,(2022 BZ6),0.120380177,0.269178258,56102.63308,Earth,False,21.72,False,2022
26762,54244187,1191721.66,(2022 CD),0.015942447,0.035648395,69872.38164,Earth,False,26.11,False,2022
26763,54244188,210027.9894,(2022 CE),0.006832112,0.015277067,18120.31047,Earth,False,27.95,False,2022
26764,54244189,16347539.69,(2022 CF),0.029960908,0.066994628,38344.50569,Earth,False,24.74,False,2022
26765,54244190,98963.8679,(2022 BA7),0.001788772,0.003999816,34903.9401,Earth,False,30.86,False,2022
26766,54244191,47462745.46,(2022 BF7),0.060611492,0.135531417,14077.25853,Earth,False,23.21,False,2022
26767,54244193,23119528.08,(2022 BG7),0.040045616,0.089544719,18996.43556,Earth,False,24.11,False,2022
26768,54244194,2289148.955,(2022 BH7),0.170041519,0.380224396,81837.78374,Earth,False,20.97,True,2022
26769,54244195,20831705.74,(2022 BJ7),0.040978398,0.091630484,51301.09668,Earth,False,24.06,False,2022
26770,54244196,42752236.96,(2022 BK7),0.058419115,0.130629113,44459.53884,Earth,False,23.29,False,2022
26771,54244198,16412111.56,(2022 BM7),0.023908646,0.053461357,16290.60146,Earth,False,25.23,False,2022
26772,54244199,345247.7837,(2022 CG),0.015365793,0.034358958,27261.93263,Earth,False,26.19,False,2022
26773,54244200,14434909.2,(2022 BN7),0.038775283,0.086704169,53517.06534,Earth,False,24.18,False,2022
26774,54244201,10731918.33,(2022 BO7),0.013506878,0.030202297,14984.58312,Earth,False,26.47,False,2022
26775,54244202,24455096.65,(2022 BP7),0.043306689,0.0968367,43283.16616,Earth,False,23.94,False,2022
26776,54244203,3612503.322,(2022 CH),0.033155454,0.074137849,45524.69091,Earth,False,24.52,False,2022
26777,54244204,1600326.565,(2022 CJ),0.011286388,0.025237131,30551.2098,Earth,False,26.86,False,2022
26778,54244205,50231951.25,(2022 BQ7),0.146067964,0.326617897,22752.47285,Earth,False,21.3,False,2022
26779,54244291,9200770.083,(2022 BT7),0.0361872,0.080917038,35283.66902,Earth,False,24.33,False,2022
26780,54244526,14971987.07,(2022 CK),0.04411182,0.098637028,31194.24365,Earth,False,23.9,False,2022
26781,54244527,1206387.278,(2022 CM),0.025855621,0.057814927,59389.54952,Earth,False,25.06,False,2022
26782,54244528,18573563.36,(2022 CL),0.082519194,0.184518527,52212.29984,Earth,False,22.54,False,2022
26783,54244529,2830760.19,(2022 CN),0.025035426,0.055980913,74846.89751,Earth,False,25.13,False,2022
26784,54244530,1003838.464,(2022 CO),0.020919677,0.04677782,77197.26225,Earth,False,25.52,False,2022
26785,54244531,1391660.305,(2022 CP),0.018388867,0.041118757,89082.13941,Earth,False,25.8,False,2022
26786,54244532,6078135.174,(2022 CQ),0.016848257,0.037673848,57520.0471,Earth,False,25.99,False,2022
26787,54244533,1988531.617,(2022 CS),0.017004152,0.03802244,53231.17039,Earth,False,25.97,False,2022
26788,54244534,4555534.994,(2022 CR),0.009089814,0.020325441,31662.52352,Earth,False,27.33,False,2022
26789,54244535,2779391.004,(2022 CT),0.018991312,0.042465865,50856.46183,Earth,False,25.73,False,2022
26790,54244537,10282545.6,(2022 CU),0.047049496,0.105205872,16464.76951,Earth,False,23.76,False,2022
26791,54244538,18690797.67,(2022 CV),0.241298697,0.539560289,116237.3133,Earth,False,20.21,True,2022
26792,54244539,811104.2426,(2022 CW),0.010978803,0.024549349,27144.2553,Earth,False,26.92,False,2022
26793,54244774,1548398.392,(2022 CX),0.015224919,0.034043953,102926.3304,Earth,False,26.21,False,2022
26794,54244775,8752809.284,(2022 CY),0.121494041,0.271668934,69808.71115,Earth,False,21.7,True,2022
26795,54244776,23828908.96,(2022 BJ8),0.313729225,0.701519874,37879.8464,Earth,False,19.64,False,2022
26796,54244777,2595784.586,(2022 CZ),0.016016034,0.03581294,55792.92692,Earth,False,26.1,False,2022
26797,54244778,3729291.507,(2022 CA1),0.009173921,0.02051351,11819.92022,Earth,False,27.31,False,2022
26798,54244779,3361577.669,(2022 CB1),0.014878357,0.033269018,36935.59247,Earth,False,26.26,False,2022
26799,54244780,2173590.211,(2022 CC1),0.010012787,0.022389272,20215.95461,Earth,False,27.12,False,2022
26800,54244781,6121714.35,(2022 CD1),0.0124324,0.027799692,20242.01005,Earth,False,26.65,False,2022
26801,54244782,7683977.532,(2022 CE1),0.030099202,0.067303861,45909.98825,Earth,False,24.73,False,2022
26802,54244783,4841946.788,(2022 CF1),0.012605352,0.028186424,24492.47349,Earth,False,26.62,False,2022
26803,54244784,2460373.008,(2022 CG1),0.008027032,0.017948989,19622.50767,Earth,False,27.6,False,2022
26804,54244785,1623781.716,(2022 CH1),0.019344387,0.043255365,62872.36019,Earth,False,25.69,False,2022
26805,54244786,10192347.74,(2022 CJ1),0.020727884,0.046348958,10100.9666,Earth,False,25.54,False,2022
26806,54244787,11158869.72,(2022 CK1),0.018053233,0.040368255,17328.38334,Earth,False,25.84,False,2022
26807,54244788,29790716.74,(2022 CL1),0.09830033,0.219806221,42724.08623,Earth,False,22.16,False,2022
26808,54244789,13136296.91,(2022 CM1),0.033155454,0.074137849,13201.93819,Earth,False,24.52,False,2022
26809,54244790,33445166.39,(2022 CN1),0.157962856,0.353215683,60323.21442,Earth,False,21.13,True,2022
26810,54244791,6328250.396,(2022 CO1),0.062309602,0.139328506,62734.43611,Earth,False,23.15,False,2022
26811,54245553,688745.0181,(2022 CP1),0.009006478,0.020139096,38600.26513,Earth,False,27.35,False,2022
26812,54245554,22130999.78,(2022 BF9),0.085222639,0.190563613,27896.46131,Earth,False,22.47,False,2022
26813,54245555,17616574.73,(2022 BG9),0.054269395,0.121350055,44869.51302,Earth,False,23.45,False,2022
26814,54245556,28335723.07,(2022 CR1),0.061454682,0.137416847,43814.04529,Earth,False,23.18,False,2022
26815,54245557,6710290.743,(2022 CQ1),0.195233786,0.436556017,80033.89153,Earth,False,20.67,True,2022
26816,54245558,27537060.61,(2022 CS1),0.128989683,0.2884297,103638.408,Earth,False,21.57,True,2022
26817,54245559,26950336.51,(2022 CT1),0.096951599,0.216790366,78701.69128,Earth,False,22.19,False,2022
26818,54245560,1961365.137,(2022 CU1),0.008882904,0.019862778,26475.60617,Earth,False,27.38,False,2022
26819,54245561,11946984.14,(2022 CV1),0.021210699,0.047428564,29207.62803,Earth,False,25.49,False,2022
26820,54245562,818299.945,(2022 CW1),0.009830033,0.021980622,53554.06048,Earth,False,27.16,False,2022
26821,54245563,2094204.725,(2022 CX1),0.010246015,0.022910786,42906.45456,Earth,False,27.07,False,2022
26822,54245564,273080.8737,(2022 CY1),0.006435095,0.01438931,44161.59105,Earth,False,28.08,False,2022
26823,54245565,8358914.682,(2022 CZ1),0.023150212,0.051765448,50925.02811,Earth,False,25.3,False,2022
26824,54245566,15665734.86,(2022 CA2),0.022623249,0.050587123,14898.1678,Earth,False,25.35,False,2022
26825,54245567,69612606.35,(2022 BH9),0.092162655,0.206081961,41427.05862,Earth,False,22.3,False,2022
26826,54245568,18981810.63,(2022 CB2),0.025855621,0.057814927,44514.7179,Earth,False,25.06,False,2022
26827,54245569,4549826.444,(2022 CC2),0.032851483,0.073458149,41697.21337,Earth,False,24.54,False,2022
26828,54245570,20072004.05,(2022 CD2),0.087610262,0.1959025,25947.40162,Earth,False,22.41,False,2022
26829,54245571,26488517.25,(2022 CE2),0.091317703,0.204192591,40851.28539,Earth,False,22.32,False,2022
26830,54245572,11560190.59,(2022 CF2),0.02025606,0.045293927,22104.60281,Earth,False,25.59,False,2022
26831,54245573,7252939.289,(2022 CG2),0.034878273,0.07799019,48691.50468,Earth,False,24.41,False,2022
26832,54245574,4835716.067,(2022 CH2),0.03094247,0.069189466,38483.81556,Earth,False,24.67,False,2022
26833,54245575,72911942.26,(2022 BJ9),0.179702855,0.401827799,3921.250696,Earth,False,20.85,False,2022
26834,54245576,51058006.94,(2022 CJ2),0.064946384,0.14522453,1905.204352,Earth,False,23.06,False,2022
26835,54245577,21975135.07,(2022 BD10),0.021905591,0.048982391,7579.090205,Earth,False,25.42,False,2022
26836,54245578,17918140.9,(2022 CM2),0.061454682,0.137416847,33865.99969,Earth,False,23.18,False,2022
26837,54245579,3141431.642,(2022 CN2),0.009920989,0.022184006,58837.8762,Earth,False,27.14,False,2022
26838,54245580,12415843.36,(2022 CO2),0.020632648,0.046136004,58358.1109,Earth,False,25.55,False,2022
26839,54245581,10150661.46,(2022 CP2),0.023580607,0.05272784,33316.75168,Earth,False,25.26,False,2022
26840,54245582,9284505.576,(2022 CQ2),0.027961147,0.062523025,42404.48293,Earth,False,24.89,False,2022
26841,54245583,6161851.802,(2022 CR2),0.022727673,0.050820622,75308.83238,Earth,False,25.34,False,2022
26842,54245585,18657814.63,(2022 CV2),0.067074119,0.14998229,31744.1817,Earth,False,22.99,False,2022
26843,54245586,6140609.339,(2022 CU2),0.011029479,0.024662664,28487.82454,Earth,False,26.91,False,2022
26844,54245587,18020011.67,(2022 CW2),0.045139316,0.10093458,19701.23093,Earth,False,23.85,False,2022
26845,54245588,6942875.982,(2022 CX2),0.036522036,0.081665755,30674.64927,Earth,False,24.31,False,2022
26846,54245589,5858829.798,(2022 CY2),0.020632648,0.046136004,64447.56767,Earth,False,25.55,False,2022
26847,54245591,12382676.91,(2022 CZ2),0.021016238,0.046993737,36055.94067,Earth,False,25.51,False,2022
26848,54245592,83891.32898,(2022 CB3),0.002082356,0.00465629,61534.49244,Earth,False,30.53,False,2022
26849,54245807,28932797.07,(2022 CC3),0.10388551,0.232295063,72250.94822,Earth,False,22.04,False,2022
26850,54245808,286745.7714,(2022 CD3),0.005064715,0.011325046,40330.06715,Earth,False,28.6,False,2022
26851,54245809,2446478.731,(2022 CF3),0.021704759,0.048533318,13996.85157,Earth,False,25.44,False,2022
26852,54245810,4009076.43,(2022 CE3),0.039314701,0.087910344,45581.228,Earth,False,24.15,False,2022
26853,54245811,10061828.3,(2022 CH3),0.031372923,0.070151987,66178.79054,Earth,False,24.64,False,2022
26854,54245812,16081629.74,(2022 CG3),0.056565936,0.126485278,53181.77031,Earth,False,23.36,False,2022
26855,54245813,925126.8116,(2022 CJ3),0.006288615,0.01406177,40541.62432,Earth,False,28.13,False,2022
26856,54245814,18813485.31,(2022 CK3),0.034718022,0.077631858,58760.25177,Earth,False,24.42,False,2022
26857,54245815,1762461.38,(2022 CL3),0.006288615,0.01406177,32674.80267,Earth,False,28.13,False,2022
26858,54245816,3136111.314,(2022 CM3),0.01661709,0.037156943,31594.41776,Earth,False,26.02,False,2022
26859,54245817,10860112.9,(2022 CN3),0.055278338,0.123606121,30193.53248,Earth,False,23.41,False,2022
26860,54245818,10592070.95,(2022 CO3),0.019167037,0.042858797,15598.97085,Earth,False,25.71,False,2022
26861,54245819,37013381.29,(2022 CQ3),0.138214936,0.309057992,48838.63518,Earth,False,21.42,True,2022
26862,54245820,6639719.265,(2022 BY12),0.009387609,0.020991331,13961.31673,Earth,False,27.26,False,2022
26863,54245821,36171884.46,(2022 CR3),0.16238839,0.363111479,39499.44743,Earth,False,21.07,False,2022
26864,54245822,64274545.21,(2022 CS3),0.259749653,0.580817882,79626.80326,Earth,False,20.05,False,2022
26865,54245823,12921584.84,(2022 CU3),0.063468024,0.141918816,50473.16827,Earth,False,23.11,False,2022
26866,54245824,18467481.79,(2022 CT3),0.053278867,0.119135167,58812.03533,Earth,False,23.49,False,2022
26867,54245825,36600611.34,(2022 CV3),0.110294785,0.246626636,55366.92014,Earth,False,21.91,False,2022
26868,54246196,15403839.45,(2022 CG4),0.05018281,0.112212175,43167.85691,Earth,False,23.62,False,2022
26869,54246197,5325908.988,(2022 CJ4),0.016016034,0.03581294,36667.40764,Earth,False,26.1,False,2022
26870,54246198,1709952.124,(2022 CH4),0.013694777,0.030622453,36458.08476,Earth,False,26.44,False,2022
26871,54246199,1329285.713,(2022 CK4),0.003986162,0.00891333,24017.25807,Earth,False,29.12,False,2022
26872,54246201,4573289.359,(2022 CP4),0.013821494,0.030905799,41362.11128,Earth,False,26.42,False,2022
26873,54246202,1291319.643,(2022 CQ4),0.018220277,0.040741778,45547.47561,Earth,False,25.82,False,2022
26874,54246203,40197760.09,(2022 CR4),0.382432662,0.855145429,61944.39479,Earth,False,19.21,True,2022
26875,54246204,2475070.43,(2022 CS4),0.006376098,0.014257388,20810.50697,Earth,False,28.1,False,2022
26876,54246378,15669252.52,(2022 CT4),0.046403953,0.103762393,37695.64608,Earth,False,23.79,False,2022
26877,54246379,328884.7687,(2022 CU4),0.003652204,0.008166575,16966.92512,Earth,False,29.31,False,2022
26878,54246380,10427539.1,(2022 CV4),0.017970286,0.04018278,57989.50739,Earth,False,25.85,False,2022
26879,54246382,37563971.14,(2022 CW4),0.056047336,0.125325654,42810.47335,Earth,False,23.38,False,2022
26880,54246383,1089363.387,(2022 CX4),0.007055942,0.015777565,21429.44296,Earth,False,27.88,False,2022
26881,54246384,39542949.6,(2022 CY4),0.074225815,0.165973969,18652.9996,Earth,False,22.77,False,2022
26882,54246385,32717144.89,(2022 CZ4),0.042712499,0.09550805,7047.914003,Earth,False,23.97,False,2022
26883,54246386,6597014.428,(2022 CA5),0.064946384,0.14522453,51489.57925,Earth,False,23.06,False,2022
26884,54246387,1444983.329,(2022 CB5),0.010978803,0.024549349,29726.57877,Earth,False,26.92,False,2022
26885,54246388,18632385.06,(2022 CE5),0.060055803,0.134288857,118945.768,Earth,False,23.23,False,2022
26886,54246390,7601357.336,(2022 CG5),0.027074159,0.06053966,22773.52528,Earth,False,24.96,False,2022
26887,54246391,9946630.805,(2022 CH5),0.035690693,0.079806815,51567.95806,Earth,False,24.36,False,2022
26888,54246392,31849.17709,(2022 CJ5),0.002315021,0.005176545,41878.62726,Earth,False,30.3,False,2022
26889,54246394,12175927.97,(2022 CL5),0.065849878,0.147244804,57348.75343,Earth,False,23.03,False,2022
26890,54246395,25279556.75,(2022 CM5),0.039134066,0.087506433,17566.82372,Earth,False,24.16,False,2022
26891,54246396,7257128.748,(2022 CN5),0.024353141,0.054455278,20169.30932,Earth,False,25.19,False,2022
26892,54246397,3445219.603,(2022 CO5),0.016770846,0.037500752,56744.26846,Earth,False,26.0,False,2022
26893,54246398,2792356.951,(2022 CP5),0.023364419,0.052244428,34796.87134,Earth,False,25.28,False,2022
26894,54246399,26677363.49,(2022 CQ5),0.043909145,0.098183832,37528.46443,Earth,False,23.91,False,2022
26895,54246400,7118132.281,(2022 CR5),0.024241248,0.054205079,47131.49606,Earth,False,25.2,False,2022
26896,54246472,24528839.09,(2022 CS5),0.073884779,0.165211388,63230.01264,Earth,False,22.78,False,2022
26897,54246473,14536123.9,(2022 CX5),0.031517733,0.070475794,25469.57181,Earth,False,24.63,False,2022
26898,54246474,15954863.22,(2022 CW5),0.062309602,0.139328506,47259.51586,Earth,False,23.15,False,2022
26899,54246475,615322.6378,(2022 CV5),0.007630535,0.017062395,14033.82216,Earth,False,27.71,False,2022
26900,54246616,1040892.809,(2022 CK6),0.012839703,0.028710449,26631.17161,Earth,False,26.58,False,2022
26901,54246943,18005289.49,(2022 CL6),0.076657557,0.171411509,77751.14349,Earth,False,22.7,False,2022
26902,54246944,8850688.553,(2022 CM6),0.026825942,0.059984629,18779.37263,Earth,False,24.98,False,2022
26903,54246945,12843440.28,(2022 CN6),0.049952241,0.111696607,35460.8404,Earth,False,23.63,False,2022
26904,54246946,224505.9366,(2022 CO6),0.016389095,0.036647131,33638.56454,Earth,False,26.05,False,2022
26905,54246947,3635121.338,(2022 CP6),0.020919677,0.04677782,31024.72058,Earth,False,25.52,False,2022
26906,54246948,8484677.767,(2022 CQ6),0.056306039,0.125904131,90203.77083,Earth,False,23.37,False,2022
26907,54246949,45393971.51,(2022 CR6),0.06259721,0.139971617,5674.502514,Earth,False,23.14,False,2022
26908,54246950,2539638.456,(2022 CT6),0.007880522,0.017621383,30462.18273,Earth,False,27.64,False,2022
26909,54246951,3421150.413,(2022 CW6),0.01278071,0.028578536,30883.2376,Earth,False,26.59,False,2022
26910,54246952,8203930.316,(2022 CX6),0.02293797,0.05129086,7773.621895,Earth,False,25.32,False,2022
26911,54246994,9775342.979,(2022 CA7),0.054020049,0.120792503,62319.33269,Earth,False,23.46,False,2022
26912,54246995,5812804.322,(2022 CB7),0.02609486,0.058349882,34760.10632,Earth,False,25.04,False,2022
26913,54246996,3043560.976,(2022 CC7),0.010978803,0.024549349,48098.44815,Earth,False,26.92,False,2022
26914,54246997,58371330.68,(2022 AC30),0.363542322,0.812905344,33862.04257,Earth,False,19.32,False,2022
26915,54246998,318749.1241,(2022 CF7),0.006676594,0.014929318,30955.23962,Earth,False,28.0,False,2022
26916,54246999,50989.71592,(2022 CG7),0.004995224,0.011169661,55603.11199,Earth,False,28.63,False,2022
26917,54247000,806177.9249,(2022 CH7),0.009006478,0.020139096,41687.44462,Earth,False,27.35,False,2022
26918,54247055,4667104.637,(2022 CK7),0.02941406,0.065771838,33141.16871,Earth,False,24.78,False,2022
26919,54247056,83899.70646,(2022 CL7),0.003108529,0.006950883,35928.19991,Earth,False,29.66,False,2022
26920,54247545,18658837.3,(2016 FH60),0.063176415,0.141266758,31744.83652,Earth,False,23.12,False,2016
26921,54247854,52091177.62,(2016 FL60),0.0437074,0.097732718,50964.6082,Earth,False,23.92,False,2016
26922,54247990,883598.4728,(2022 DA),0.024805899,0.055467677,29773.60574,Earth,False,25.15,False,2022
26923,54247991,67903814.77,(2022 CO7),0.459785188,1.028110936,76210.50096,Earth,False,18.81,False,2022
26924,54247992,10969594.68,(2022 CP7),0.196134944,0.438571068,43997.41682,Earth,False,20.66,False,2022
26925,54247993,68735536.23,(2022 CQ7),0.256185755,0.572848762,53433.02673,Earth,False,20.08,False,2022
26926,54247994,37804770.66,(2022 CR7),0.060891262,0.136157002,19947.55778,Earth,False,23.2,False,2022
26927,54248003,1052150.124,(2022 CS7),0.006738372,0.015067458,24814.94294,Earth,False,27.98,False,2022
26928,54248004,5540324.533,(2022 DD),0.022006703,0.049208483,36438.40166,Earth,False,25.41,False,2022
26929,54248005,4679891.934,(2022 DC),0.025383703,0.056759685,24492.32797,Earth,False,25.1,False,2022
26930,54248006,8536523.601,(2022 DE),0.028480983,0.063685414,26800.24408,Earth,False,24.85,False,2022
26931,54248007,667769.5118,(2022 DB),0.018473746,0.041308553,31297.61672,Earth,False,25.79,False,2022
26932,54248008,2227549.893,(2022 DG),0.009474471,0.021185562,18204.57815,Earth,False,27.24,False,2022
26933,54248009,4023525.639,(2022 DF),0.035200998,0.078711824,28029.41154,Earth,False,24.39,False,2022
26934,54248041,1089744.816,(2022 DH),0.007916897,0.017702719,25573.53569,Earth,False,27.63,False,2022
26935,54248042,7096884.88,(2022 DJ),0.029686225,0.066380417,23907.38954,Earth,False,24.76,False,2022
26936,54248043,3189680.306,(2022 DK),0.012149404,0.027166893,43330.36328,Earth,False,26.7,False,2022
26937,54248044,7191874.651,(2022 DL),0.032251876,0.072117386,44808.96299,Earth,False,24.58,False,2022
26938,54248180,7683048.41,(2022 DN),0.070235225,0.157050737,74739.84809,Earth,False,22.89,False,2022
26939,54248181,23993711.64,(2022 DM),0.384197891,0.859092601,84112.34515,Earth,False,19.2,False,2022
26940,54248183,25171056.56,(2022 DO),0.111008179,0.248221833,80570.88082,Earth,False,21.896,False,2022
26941,54248184,14841067.36,(2022 DP),0.054519891,0.121910182,45097.50962,Earth,False,23.44,False,2022
26942,54248185,2542335.123,(2022 DQ),0.016238839,0.036311148,127015.9872,Earth,False,26.07,False,2022
26943,54248186,7300070.054,(2022 DR),0.025618575,0.057284876,27166.57953,Earth,False,25.08,False,2022
26944,54248205,5562340.941,(2022 DT),0.027832677,0.062235757,55770.02756,Earth,False,24.9,False,2022
26945,54248206,26059869.49,(2022 DU),0.084831076,0.189688053,36919.75083,Earth,False,22.48,False,2022
26946,54248207,1945267.135,(2022 DV),0.013078411,0.029244216,20060.46258,Earth,False,26.54,False,2022
26947,54248245,1719522.378,(2022 DW),0.013138778,0.029379201,71268.50852,Earth,False,26.53,False,2022
26948,54248246,3267119.494,(2022 DX),0.00581507,0.013002893,5269.920311,Earth,False,28.3,False,2022
26949,54248248,4899366.326,(2022 DA1),0.015796286,0.035321568,25665.42581,Earth,False,26.13,False,2022
26950,54248249,2460018.954,(2022 DZ),0.025383703,0.056759685,38050.34755,Earth,False,25.1,False,2022
26951,54248250,2999529.939,(2022 DY),0.039314701,0.087910344,26043.51903,Earth,False,24.15,False,2022
26952,54248251,889641.1496,(2022 DB1),0.012318419,0.027544823,50884.9502,Earth,False,26.67,False,2022
26953,54248335,5118360.463,(2022 DC1),0.012721988,0.02844723,29959.28758,Earth,False,26.6,False,2022
26954,54248336,11760437.76,(2022 DD1),0.037030108,0.082801838,52635.41736,Earth,False,24.28,False,2022
26955,54248337,14269419.11,(2022 DE1),0.044315431,0.099092316,33192.73395,Earth,False,23.89,False,2022
26956,54248338,14302567.32,(2022 DF1),0.039314701,0.087910344,42350.32291,Earth,False,24.15,False,2022
26957,54248339,18047130.71,(2022 DG1),0.155795524,0.348369383,61973.39807,Earth,False,21.16,False,2022
26958,54248340,424161.2735,(2022 DJ1),0.008138699,0.018198684,15894.63843,Earth,False,27.57,False,2022
26959,54248341,3721703.589,(2022 DK1),0.016313794,0.036478753,23070.75861,Earth,False,26.06,False,2022
26960,54248342,6876896.934,(2022 DH1),0.030517923,0.068240151,25088.3271,Earth,False,24.7,False,2022
26961,54248343,649807.4003,(2022 DL1),0.005041444,0.011273012,33913.53992,Earth,False,28.61,False,2022
26962,54248344,6864565.252,(2022 DM1),0.013018321,0.029109851,23986.29435,Earth,False,26.55,False,2022
26963,54248345,4355072.592,(2022 DN1),0.014472881,0.032362345,36057.31034,Earth,False,26.32,False,2022
26964,54248444,2529732.923,(2022 DO1),0.011656146,0.026063935,49895.90965,Earth,False,26.79,False,2022
